name,highway,oneway,length,lanes,speed_kph,maxspeed,travel_time,geometry
Clark Road,secondary,False,96.271,,56.3,35 mph,6.2,"LINESTRING (620966.9530176731 4404688.073119901, 620970.0759131506 4404691.008917315, 620982.5552090856 4404703.529066117, 620990.0837182982 4404709.531941373, 620996.3975854428 4404716.514831561, 621007.801894792 4404732.015595241, 621012.6441993512 4404739.974450152, 621016.4571486568 4404748.028078151, 621019.7492846861 4404756.517565888, 621021.5856599316 4404764.984072272)"
Clark Road,secondary,False,53.35,,56.3,35 mph,3.4,"LINESTRING (620966.9530176731 4404688.073119901, 620956.1478122027 4404678.021850767, 620948.0670926727 4404669.012762215, 620944.5405275039 4404664.516327618, 620933.5117897218 4404646.912215961)"
,residential,False,37.905,,40.2,,3.4,"LINESTRING (620952.4117822519 4404719.373317275, 620950.4809282842 4404711.460440147, 620951.5890836043 4404706.371010272, 620954.2631564077 4404699.752009939, 620957.9368118482 4404694.925100869, 620966.9530176731 4404688.073119901)"
Clark Road,secondary,False,19.979,,56.3,35 mph,1.3,"LINESTRING (621021.5856599316 4404764.984072272, 621025.8175184972 4404784.479373036)"
Cypress Lane,residential,False,270.252,,40.2,,24.2,"LINESTRING (621021.5856599316 4404764.984072272, 621029.8867582431 4404765.448191327, 621034.0985245282 4404764.515511468, 621036.435138391 4404762.998126115, 621040.1418743901 4404761.502375603, 621066.7989330898 4404744.049125575, 621100.0691415046 4404725.479213953, 621116.0182178621 4404718.958970418, 621131.5216178915 4404713.541916423, 621146.0374696353 4404710.995805823, 621169.1900042475 4404709.363374126, 621215.0599245948 4404706.535918478, 621261.7265266058 4404707.496019986, 621266.6862309676 4404708.018557742, 621278.8496617767 4404707.98894446)"
Clark Road,secondary,False,96.271,,56.3,35 mph,6.2,"LINESTRING (621021.5856599316 4404764.984072272, 621019.7492846861 4404756.517565888, 621016.4571486568 4404748.028078151, 621012.6441993512 4404739.974450152, 621007.801894792 4404732.015595241, 620996.3975854428 4404716.514831561, 620990.0837182982 4404709.531941373, 620982.5552090856 4404703.529066117, 620970.0759131506 4404691.008917315, 620966.9530176731 4404688.073119901)"
Kilcrease Circle,residential,False,129.908,,40.2,,11.6,"LINESTRING (620933.5117897218 4404646.912215961, 620803.5445083195 4404654.699364856)"
Clark Road,secondary,False,53.35,,56.3,35 mph,3.4,"LINESTRING (620933.5117897218 4404646.912215961, 620944.5405275039 4404664.516327618, 620948.0670926727 4404669.012762215, 620956.1478122027 4404678.021850767, 620966.9530176731 4404688.073119901)"
Clark Road,secondary,False,114.708,,56.3,35 mph,7.3,"LINESTRING (620933.5117897218 4404646.912215961, 620931.6733698588 4404643.996697756, 620923.7098890337 4404627.551157257, 620913.5935577655 4404600.968864469, 620901.2351725019 4404564.470464466, 620891.5922227588 4404540.449131032)"
,residential,False,50.931,,40.2,,4.6,"LINESTRING (621025.8175184972 4404784.479373036, 620974.913586655 4404780.678318557)"
Clark Road,secondary,False,19.979,,56.3,35 mph,1.3,"LINESTRING (621025.8175184972 4404784.479373036, 621021.5856599316 4404764.984072272)"
Clark Road,secondary,False,70.404,,56.3,35 mph,4.5,"LINESTRING (621025.8175184972 4404784.479373036, 621030.6084710571 4404806.536963789, 621032.1022915274 4404814.998065691, 621034.5110441865 4404841.458846373, 621034.9124281573 4404854.010438789)"
,residential,False,78.36,,40.2,,7.0,"LINESTRING (620974.913586655 4404780.678318557, 620896.6422681129 4404774.225535592)"
,residential,False,50.931,,40.2,,4.6,"LINESTRING (620974.913586655 4404780.678318557, 621025.8175184972 4404784.479373036)"
,residential,False,49.239999999999995,,40.2,,4.4,"LINESTRING (620974.913586655 4404780.678318557, 620967.2806241398 4404765.015075536, 620959.7595327158 4404747.688308582, 620956.6160083486 4404735.204478345)"
Forest Service Road,residential,False,211.97999999999996,,40.2,,19.0,"LINESTRING (621034.9124281573 4404854.010438789, 620977.7891854022 4404853.552765277, 620970.5245182348 4404852.549955679, 620907.1501775624 4404851.99416008, 620888.6642697736 4404851.036482086, 620866.1379256721 4404851.014317714, 620861.0140340766 4404850.04536808, 620853.0485509498 4404850.030799295, 620844.0712377246 4404849.001108675, 620840.1304368189 4404849.050003156, 620836.1983843845 4404848.543938357, 620827.7191113555 4404848.521296626, 620822.7594794324 4404847.999041324)"
Clark Road,secondary,False,101.515,,56.3,35 mph,6.5,"LINESTRING (621034.9124281573 4404854.010438789, 621035.2009445017 4404927.954288325, 621036.503693067 4404948.513553619, 621037.7686220615 4404955.194725998)"
Clark Road,secondary,False,70.404,,56.3,35 mph,4.5,"LINESTRING (621034.9124281573 4404854.010438789, 621034.5110441865 4404841.458846373, 621032.1022915274 4404814.998065691, 621030.6084710571 4404806.536963789, 621025.8175184972 4404784.479373036)"
,residential,False,78.36,,40.2,,7.0,"LINESTRING (620896.6422681129 4404774.225535592, 620974.913586655 4404780.678318557)"
,residential,False,49.24,,40.2,,4.4,"LINESTRING (620956.6160083486 4404735.204478345, 620959.7595327158 4404747.688308582, 620967.2806241398 4404765.015075536, 620974.913586655 4404780.678318557)"
Styles Lane,residential,False,140.987,,40.2,,12.6,"LINESTRING (622150.414415749 4402775.751264688, 622010.2237180214 4402793.392646968)"
,residential,False,45.533,,40.2,,4.1,"LINESTRING (622150.414415749 4402775.751264688, 622155.3782078067 4402759.954424611, 622163.1271834581 4402741.426439332, 622166.5129017858 4402733.26486684)"
Styles Lane,residential,False,195.14,,40.2,,17.5,"LINESTRING (622150.414415749 4402775.751264688, 622163.1320191246 4402773.40033508, 622222.7619946692 4402698.190377063, 622276.850314994 4402648.205123608, 622288.8238073972 4402644.177227662)"
Pentz Road,tertiary,False,32.723,,56.3,35 mph,2.1,"LINESTRING (622010.2237180214 4402793.392646968, 622024.4855832444 4402763.977142791)"
Styles Lane,residential,False,140.987,,40.2,,12.6,"LINESTRING (622010.2237180214 4402793.392646968, 622150.414415749 4402775.751264688)"
Pentz Road,tertiary,False,72.37,,56.3,35 mph,4.6,"LINESTRING (622010.2237180214 4402793.392646968, 622008.4523610901 4402797.028135063, 621996.7858068997 4402819.490676068, 621976.3085509125 4402857.244912809)"
,residential,False,45.533,,40.2,,4.1,"LINESTRING (622166.5129017858 4402733.26486684, 622163.1271834581 4402741.426439332, 622155.3782078067 4402759.954424611, 622150.414415749 4402775.751264688)"
,residential,False,77.552,,40.2,,6.9,"LINESTRING (622288.8238073972 4402644.177227662, 622216.9823941602 4402614.611086051)"
Styles Lane,residential,False,223.47700000000003,,40.2,,20.0,"LINESTRING (622288.8238073972 4402644.177227662, 622327.927821292 4402631.256254588, 622321.0378115844 4402590.512964312, 622295.9621564974 4402567.242977169, 622247.7370371375 4402566.474292357, 622227.1125936512 4402586.462339284, 622216.9823941602 4402614.611086051)"
Styles Lane,residential,False,195.14,,40.2,,17.5,"LINESTRING (622288.8238073972 4402644.177227662, 622276.850314994 4402648.205123608, 622222.7619946692 4402698.190377063, 622163.1320191246 4402773.40033508, 622150.414415749 4402775.751264688)"
,residential,False,37.432,,40.2,,3.4,"LINESTRING (620814.4692144297 4405667.306289528, 620851.8583417424 4405664.232166674)"
Herb Lane,residential,False,40.366,,40.2,,3.6,"LINESTRING (620814.4692144297 4405667.306289528, 620814.6762801574 4405627.009302859)"
Herb Lane,residential,False,47.039,,40.2,,4.2,"LINESTRING (620814.4692144297 4405667.306289528, 620814.4006149269 4405687.954924485, 620814.3860078556 4405692.684145481, 620814.328393005 4405714.26552235)"
,residential,False,37.432,,40.2,,3.4,"LINESTRING (620851.8583417424 4405664.232166674, 620814.4692144297 4405667.306289528)"
,residential,False,37.927,,40.2,,3.4,"LINESTRING (620814.6762801574 4405627.009302859, 620852.5042196658 4405623.275973734)"
Herb Lane,residential,False,40.366,,40.2,,3.6,"LINESTRING (620814.6762801574 4405627.009302859, 620814.4692144297 4405667.306289528)"
"['Moore Road', 'Herb Lane']",residential,False,238.976,,40.2,,21.4,"LINESTRING (620814.6762801574 4405627.009302859, 620814.8767983982 4405565.396382717, 620815.5252350167 4405388.440812782)"
Herb Lane,residential,False,47.039,,40.2,,4.2,"LINESTRING (620814.328393005 4405714.26552235, 620814.3860078556 4405692.684145481, 620814.4006149269 4405687.954924485, 620814.4692144297 4405667.306289528)"
Skyway,secondary,False,539.303,,56.3,35 mph,34.5,"LINESTRING (620814.328393005 4405714.26552235, 620822.9900754013 4405718.953901717, 620888.5681723884 4405758.512073654, 620896.0956710797 4405764.514888063, 620916.154802588 4405785.037023371, 620928.9450133893 4405799.449419506, 620940.0978701268 4405814.502118229, 620949.6011161312 4405830.972059315, 620957.8112535754 4405847.976703108, 620965.0865388203 4405864.522519708, 620995.4010233607 4405946.045808186, 621001.2992072208 4405963.014004368, 621031.8244252108 4406041.987343655, 621049.0032396982 4406087.554943551, 621064.1129930455 4406133.978063181, 621075.697448429 4406165.02472632)"
Skyway,secondary,False,28.857,,56.3,35 mph,1.8,"LINESTRING (620814.328393005 4405714.26552235, 620806.6871644055 4405710.037319875, 620789.46686671 4405699.552034701)"
,residential,False,37.927,,40.2,,3.4,"LINESTRING (620852.5042196658 4405623.275973734, 620814.6762801574 4405627.009302859)"
Justa Road,residential,False,188.873,,40.2,,16.9,"LINESTRING (620815.5252350167 4405388.440812782, 620773.007835073 4405385.328252696, 620710.7337316793 4405364.141553249, 620661.9846860894 4405299.870560803)"
"['Moore Road', 'Herb Lane']",residential,False,238.976,,40.2,,21.4,"LINESTRING (620815.5252350167 4405388.440812782, 620814.8767983982 4405565.396382717, 620814.6762801574 4405627.009302859)"
Moore Road,residential,False,138.671,,40.2,,12.4,"LINESTRING (620815.5252350167 4405388.440812782, 620815.5728002955 4405369.124095258, 620815.9945067731 4405250.006374287)"
,residential,False,75.9,,40.2,,6.8,"LINESTRING (621085.8018517286 4405319.543966121, 621009.7341099277 4405320.340924218)"
Clark Road,secondary,False,37.288,,56.3,35 mph,2.4,"LINESTRING (621085.8018517286 4405319.543966121, 621088.5555763642 4405356.668176162)"
Clark Road,secondary,False,22.246000000000002,,56.3,35 mph,1.4,"LINESTRING (621085.8018517286 4405319.543966121, 621084.6752739035 4405309.534361734, 621083.9245153856 4405297.421313971)"
,residential,False,75.9,,40.2,,6.8,"LINESTRING (621009.7341099277 4405320.340924218, 621085.8018517286 4405319.543966121)"
,residential,False,72.995,,40.2,,6.5,"LINESTRING (621088.5555763642 4405356.668176162, 621015.462573875 4405353.515341657)"
Clark Road,secondary,False,37.288,,56.3,35 mph,2.4,"LINESTRING (621088.5555763642 4405356.668176162, 621085.8018517286 4405319.543966121)"
Clark Road,secondary,False,22.997,,56.3,35 mph,1.5,"LINESTRING (621088.5555763642 4405356.668176162, 621088.9781439241 4405362.447896416, 621091.1929848179 4405379.468962104)"
"['Mulberry Lane', 'Eaglet Way']",residential,False,536.921,,40.2,,48.1,"LINESTRING (621083.9245153856 4405297.421313971, 621306.8329582918 4405304.942892629, 621316.1627408727 4405305.31260649, 621347.9389853869 4405305.260550828, 621388.7208245543 4405315.232055227, 621417.4825296239 4405316.24274712, 621620.6495122942 4405321.018309916)"
Clark Road,secondary,False,22.246000000000002,,56.3,35 mph,1.4,"LINESTRING (621083.9245153856 4405297.421313971, 621084.6752739035 4405309.534361734, 621085.8018517286 4405319.543966121)"
Clark Road,secondary,False,41.653,,56.3,35 mph,2.7,"LINESTRING (621083.9245153856 4405297.421313971, 621081.2437922397 4405266.515387176, 621080.8109805547 4405255.96164457)"
,residential,False,32.019,,40.2,,2.9,"LINESTRING (621729.1942859854 4403058.595142339, 621698.6258810615 4403068.32388353)"
Eden Roc Drive,residential,False,4.874,,40.2,,0.4,"LINESTRING (621729.1942859854 4403058.595142339, 621733.6164685353 4403060.66368963)"
Eden Roc Drive,residential,False,228.237,,40.2,,20.4,"LINESTRING (621729.1942859854 4403058.595142339, 621747.1869888735 4403026.129824007, 621749.1409993352 4403000.182156885, 621720.7825526776 4402989.407199278, 621692.4198707492 4402984.294301528, 621664.7165840574 4402975.417290889, 621606.9220352635 4402924.541778216)"
,residential,False,32.019,,40.2,,2.9,"LINESTRING (621698.6258810615 4403068.32388353, 621729.1942859854 4403058.595142339)"
Eden Roc Drive,residential,False,4.874,,40.2,,0.4,"LINESTRING (621733.6164685353 4403060.66368963, 621729.1942859854 4403058.595142339)"
Eden Roc Drive,residential,False,37.704,,40.2,,3.4,"LINESTRING (621733.6164685353 4403060.66368963, 621767.6251825201 4403077.079412336)"
Lakeview Drive,residential,False,97.34100000000001,,40.2,,8.7,"LINESTRING (621733.6164685353 4403060.66368963, 621728.2043186037 4403077.78589322, 621711.6667711467 4403104.945382399, 621684.6592759064 4403144.039962701)"
Eden Roc Drive,residential,False,45.926,,40.2,,4.1,"LINESTRING (621606.9220352635 4402924.541778216, 621561.102288465 4402928.922373825)"
Singing Pines Way,residential,False,59.939,,40.2,,5.4,"LINESTRING (621606.9220352635 4402924.541778216, 621607.0996450606 4402864.704858752)"
Eden Roc Drive,residential,False,228.237,,40.2,,20.4,"LINESTRING (621606.9220352635 4402924.541778216, 621664.7165840574 4402975.417290889, 621692.4198707492 4402984.294301528, 621720.7825526776 4402989.407199278, 621749.1409993352 4403000.182156885, 621747.1869888735 4403026.129824007, 621729.1942859854 4403058.595142339)"
,residential,False,34.964,,40.2,,3.1,"LINESTRING (615933.9861996871 4400452.505594628, 615923.2969689197 4400467.997468208, 615907.9899801284 4400473.183916547)"
Skyway,trunk,True,125.758,,80.5,50 mph,5.6,"LINESTRING (615933.9861996871 4400452.505594628, 615937.2824348827 4400455.552821561, 615949.3954330782 4400464.950142689, 615975.0190372042 4400481.989699495, 615990.1374216941 4400490.988431272, 616001.5378966078 4400496.489498056, 616043.7448008311 4400512.336710346)"
,residential,False,34.964,,40.2,,3.1,"LINESTRING (615907.9899801284 4400473.183916547, 615923.2969689197 4400467.997468208, 615933.9861996871 4400452.505594628)"
Skyway,trunk,True,454.218,,72.4,45 mph,22.6,"LINESTRING (615907.9899801284 4400473.183916547, 615806.5836956977 4400439.036759966, 615724.3664411603 4400407.045315319, 615683.2071996276 4400391.548743315, 615580.8853747142 4400351.484789363, 615481.7799920066 4400314.023997213)"
Skyway,trunk,True,141.99699999999999,,72.4,45 mph,7.1,"LINESTRING (616043.7448008311 4400512.336710346, 616024.4201862556 4400511.178659489, 616000.8908652409 4400507.548057241, 615976.0113649423 4400499.12342234, 615936.5315376037 4400483.140152799, 615918.2443686126 4400476.269596896, 615907.9899801284 4400473.183916547)"
Skyway,trunk,True,27.871,,72.4,45 mph,1.4,"LINESTRING (615481.7799920066 4400314.023997213, 615455.6880771096 4400304.084137725)"
Russell Drive,residential,False,301.35299999999995,,40.2,,27.0,"LINESTRING (615481.7799920066 4400314.023997213, 615474.7173508019 4400333.456587433, 615470.2813884802 4400343.49232505, 615466.4196221736 4400349.540121963, 615460.7902929103 4400353.452028149, 615453.218699578 4400355.447452195, 615444.9043636811 4400355.544439626, 615433.4582421763 4400353.040970631, 615426.9765721424 4400350.945214896, 615394.6989007678 4400337.471050831, 615381.7321753161 4400333.501593457, 615368.6647436895 4400330.52978946, 615336.9305892785 4400326.500407113, 615332.5642096613 4400326.212771801, 615299.8525269848 4400324.50019372, 615295.1684281925 4400322.542567375, 615291.5291656312 4400319.490476153, 615289.5245027932 4400316.018872111, 615288.2993001041 4400312.003894929, 615287.7595430417 4400307.999212294, 615289.124078372 4400239.966895931)"
,residential,False,324.678,,40.2,,29.1,"LINESTRING (616884.388931599 4399112.736142326, 616862.6672183783 4399436.130140041)"
Toyon Lane,residential,False,557.663,,40.2,,49.9,"LINESTRING (616884.388931599 4399112.736142326, 616852.7684328323 4399123.467605225, 616835.2436702395 4399159.83644517, 616815.4838671722 4399585.395720016, 616805.1162960374 4399641.523458601)"
Foster Road,residential,False,40.116,,40.2,,3.6,"LINESTRING (616884.388931599 4399112.736142326, 616878.7555054735 4399105.545335567, 616873.8363428356 4399096.478121039, 616870.5521275226 4399086.991725191, 616868.9113103881 4399076.531191199)"
Foster Road,residential,False,340.79,,40.2,,30.5,"LINESTRING (616884.388931599 4399112.736142326, 616885.8187101006 4399114.534170794, 616897.4502664641 4399127.478135614, 616918.4806308511 4399148.00332881, 616940.8211392598 4399172.545136041, 616960.0821228528 4399191.045208456, 616976.7101832881 4399207.950991309, 616984.7158044204 4399216.954282656, 617000.9135960613 4399233.96458463, 617043.2853875598 4399277.018691914, 617098.2149831522 4399334.03062513, 617117.2113299455 4399352.971157041, 617121.5308741579 4399357.488814383)"
